0.838170,0.838170,0.838170,0.990394,0.838170,0.838170,0.838170,1.000000,0.894768,0.838170,0.852072,0.838170,0.838170,0.838170,0.838170,0.838170,0.962696,0.838170,0.838170,0.958781,0.886611,0.981395,0.838170,0.838170,0.838170,0.838170,0.838170,0.838170,0.920993,0.838170,0.838170,0.838170,0.838170,0.838170,0.838170,0.938452,0.838170,1.000000,0.838170,0.838170,0.838170,0.838170,0.821930,0.939972,0.838170,0.904291,0.782648,0.838170,0.838170,0.838170,0.900994,0.838170,0.838170,0.792705,0.838170,0.866419,0.936844,0.838170,0.838170,0.838170,0.838170,0.838170,0.787772,0.838170,1.000000,0.838170,0.838170,0.626175,0.622082,0.936825,0.959421,0.838170,0.838170,0.838170,0.857445,0.838170,0.768788,0.838170,0.838170,0.838170,0.796444,1.000000,0.768188,0.838170,0.838170,0.838170,0.838170,0.838170,0.729744,0.844565,0.838170,0.838170,1.000000,1.000000,0.838170,0.838170,1.000000
0.978339,0.978339,0.978339,0.945255,0.978339,0.978339,0.978339,0.982779,0.923010,0.978339,0.931938,0.978339,0.978339,0.978339,0.978339,0.978339,0.641830,0.978339,0.978339,0.790781,0.866142,0.995208,0.978339,0.978339,0.978339,0.978339,0.978339,0.978339,0.495028,0.978339,0.978339,0.978339,0.978339,0.978339,0.978339,0.935710,0.978339,0.997364,0.978339,0.978339,0.978339,0.978339,0.930677,0.466017,0.978339,0.896016,0.860579,0.978339,0.978339,0.978339,0.876202,0.978339,0.978339,0.464550,0.978339,0.811149,0.970456,0.978339,0.978339,0.978339,0.978339,0.978339,0.761086,0.978339,0.956068,0.978339,0.978339,0.870792,0.786667,0.936552,0.543907,0.978339,0.978339,0.978339,0.942599,0.978339,0.880319,0.978339,0.978339,0.978339,0.926175,0.936012,0.338737,0.978339,0.978339,0.978339,0.978339,0.978339,0.763561,0.809317,0.978339,0.978339,0.983840,0.867223,0.978339,0.978339,0.990212
0.856022,0.856022,0.856022,1.000000,0.856022,0.856022,0.856022,0.823166,0.939733,0.856022,0.942364,0.856022,0.856022,0.856022,0.856022,0.856022,0.873955,0.856022,0.856022,0.670077,0.942579,0.952949,0.856022,0.856022,0.856022,0.856022,0.856022,0.856022,0.535031,0.856022,0.856022,0.856022,0.856022,0.856022,0.856022,0.680436,0.856022,0.922375,0.856022,0.856022,0.856022,0.856022,0.912937,0.774727,0.856022,0.898090,0.856890,0.856022,0.856022,0.856022,0.933520,0.856022,0.856022,0.745497,0.856022,0.872666,0.970505,0.856022,0.856022,0.856022,0.856022,0.856022,0.764638,0.856022,0.866441,0.856022,0.856022,0.888454,0.933520,0.966918,0.826393,0.856022,0.856022,0.856022,0.751581,0.856022,0.875839,0.856022,0.856022,0.856022,0.829848,0.925173,0.720290,0.856022,0.856022,0.856022,0.856022,0.856022,0.911344,0.812293,0.856022,0.856022,0.955523,0.736708,0.856022,0.856022,0.973956
0.865889,0.865889,0.865889,0.971647,0.865889,0.865889,0.865889,0.765913,0.938000,0.865889,0.910438,0.865889,0.865889,0.865889,0.865889,0.865889,0.794455,0.865889,0.865889,0.721595,0.971665,0.954613,0.865889,0.865889,0.865889,0.865889,0.865889,0.865889,0.493966,0.865889,0.865889,0.865889,0.865889,0.865889,0.865889,0.619925,0.865889,0.925400,0.865889,0.865889,0.865889,0.865889,0.923980,0.660638,0.865889,0.909652,0.814999,0.865889,0.865889,0.865889,0.932218,0.865889,0.865889,0.653022,0.865889,0.910946,0.986821,0.865889,0.865889,0.865889,0.865889,0.865889,0.704269,0.865889,0.818496,0.865889,0.865889,0.932361,0.944524,0.970198,0.826830,0.865889,0.865889,0.865889,0.540675,0.865889,0.841179,0.865889,0.865889,0.865889,0.792235,0.928940,0.741114,0.865889,0.865889,0.865889,0.865889,0.865889,0.907381,0.674107,0.865889,0.865889,0.978212,0.575812,0.865889,0.865889,0.972587
0.842830,0.842830,0.842830,0.979875,0.842830,0.842830,0.842830,0.773667,0.934467,0.842830,0.932101,0.842830,0.842830,0.842830,0.842830,0.842830,0.831724,0.842830,0.842830,0.679442,0.941496,0.951024,0.842830,0.842830,0.842830,0.842830,0.842830,0.842830,0.596824,0.842830,0.842830,0.842830,0.842830,0.842830,0.842830,0.742480,0.842830,0.916498,0.842830,0.842830,0.842830,0.842830,0.912729,0.724431,0.842830,0.910049,0.863086,0.842830,0.842830,0.842830,0.906290,0.842830,0.842830,0.735437,0.842830,0.891781,0.977971,0.842830,0.842830,0.842830,0.842830,0.842830,0.746155,0.842830,0.883698,0.842830,0.842830,0.873094,0.923111,0.955109,0.842177,0.842830,0.842830,0.842830,0.808722,0.842830,0.858233,0.842830,0.842830,0.842830,0.859815,0.911723,0.755619,0.842830,0.842830,0.842830,0.842830,0.842830,0.898752,0.783587,0.842830,0.842830,0.954624,0.698897,0.842830,0.842830,0.974731
1.000000,1.000000,1.000000,0.972695,1.000000,1.000000,1.000000,0.368263,0.998044,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.946756,1.000000,1.000000,0.744192,0.783893,0.932878,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.762612,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.877302,1.000000,0.772467,1.000000,1.000000,1.000000,1.000000,0.617096,0.815615,1.000000,0.710743,0.891797,1.000000,1.000000,1.000000,0.969871,1.000000,1.000000,0.979247,1.000000,0.793051,0.893231,1.000000,1.000000,1.000000,1.000000,1.000000,0.795844,1.000000,0.447357,1.000000,1.000000,0.819902,0.959777,1.000000,0.739853,1.000000,1.000000,1.000000,0.768710,1.000000,0.991488,1.000000,1.000000,1.000000,0.434028,0.965238,0.770642,1.000000,1.000000,1.000000,1.000000,1.000000,0.971094,0.902930,1.000000,1.000000,0.858381,0.792421,1.000000,1.000000,0.986018
0.859211,0.859211,0.859211,0.981776,0.859211,0.859211,0.859211,0.979703,0.911125,0.859211,0.921315,0.859211,0.859211,0.859211,0.859211,0.859211,0.834171,0.859211,0.859211,0.816836,0.958472,1.000000,0.859211,0.859211,0.859211,0.859211,0.859211,0.859211,0.533123,0.859211,0.859211,0.859211,0.859211,0.859211,0.859211,0.877910,0.859211,0.983367,0.859211,0.859211,0.859211,0.859211,0.959197,0.713575,0.859211,0.890903,0.789060,0.859211,0.859211,0.859211,0.868588,0.859211,0.859211,0.664336,0.859211,0.777754,0.979837,0.859211,0.859211,0.859211,0.859211,0.859211,0.650072,0.859211,0.951355,0.859211,0.859211,0.852857,0.860764,0.950443,0.786729,0.859211,0.859211,0.859211,0.940807,0.859211,0.801943,0.859211,0.859211,0.859211,0.922572,0.931691,0.543998,0.859211,0.859211,0.859211,0.859211,0.859211,0.762841,0.823743,0.859211,0.859211,0.977770,0.826071,0.859211,0.859211,0.986813
0.694014,0.694014,0.694014,0.959092,0.694014,0.694014,0.694014,0.967550,0.559138,0.694014,0.412496,0.694014,0.694014,0.694014,0.694014,0.694014,0.303175,0.694014,0.694014,0.929748,0.051595,0.804718,0.694014,0.694014,0.694014,0.694014,0.694014,0.694014,1.000000,0.694014,0.694014,0.694014,0.694014,0.694014,0.694014,1.000000,0.694014,0.543089,0.694014,0.694014,0.694014,0.694014,0.525221,0.000000,0.694014,0.159538,1.000000,0.694014,0.694014,0.694014,0.248383,0.694014,0.694014,1.000000,0.694014,0.000000,0.207971,0.694014,0.694014,0.694014,0.694014,0.694014,0.458332,0.694014,0.000000,0.694014,0.694014,0.283753,0.000000,0.489802,0.722270,0.694014,0.694014,0.694014,0.713559,0.694014,0.986327,0.694014,0.694014,0.694014,0.979871,0.000000,0.308950,0.694014,0.694014,0.694014,0.694014,0.694014,0.435018,0.322898,0.694014,0.694014,0.682140,0.992174,0.694014,0.694014,0.000000
0.773148,0.773148,0.773148,0.841564,0.773148,0.773148,0.773148,0.932641,0.988621,0.773148,0.993599,0.773148,0.773148,0.773148,0.773148,0.773148,0.676624,0.773148,0.773148,0.996256,0.762532,0.791937,0.773148,0.773148,0.773148,0.773148,0.773148,0.773148,0.897012,0.773148,0.773148,0.773148,0.773148,0.773148,0.773148,0.978100,0.773148,0.875279,0.773148,0.773148,0.773148,0.773148,0.698883,0.703387,0.773148,0.585765,0.959647,0.773148,0.773148,0.773148,0.998827,0.773148,0.773148,0.766748,0.773148,0.741760,0.837037,0.773148,0.773148,0.773148,0.773148,0.773148,0.960880,0.773148,0.830960,0.773148,0.773148,0.813316,0.832283,0.988613,0.800251,0.773148,0.773148,0.773148,1.000000,0.773148,0.969480,0.773148,0.773148,0.773148,0.830927,0.976380,0.467669,0.773148,0.773148,0.773148,0.773148,0.773148,0.989203,0.988567,0.773148,0.773148,0.350267,0.974636,0.773148,0.773148,0.977134
0.768831,0.768831,0.768831,0.795682,0.768831,0.768831,0.768831,0.159014,1.000000,0.768831,0.995345,0.768831,0.768831,0.768831,0.768831,0.768831,0.772077,0.768831,0.768831,0.736939,0.000000,0.563067,0.768831,0.768831,0.768831,0.768831,0.768831,0.768831,0.902772,0.768831,0.768831,0.768831,0.768831,0.768831,0.768831,0.954122,0.768831,0.495893,0.768831,0.768831,0.768831,0.768831,0.000000,0.826999,0.768831,0.000000,0.980954,0.768831,0.768831,0.768831,1.000000,0.768831,0.768831,0.729579,0.768831,0.784300,0.000000,0.768831,0.768831,0.768831,0.768831,0.768831,1.000000,0.768831,0.186772,0.768831,0.768831,0.669376,0.660338,0.969597,0.632700,0.768831,0.768831,0.768831,0.856527,0.768831,1.000000,0.768831,0.768831,0.768831,0.055918,0.966264,0.435262,0.768831,0.768831,0.768831,0.768831,0.768831,1.000000,1.000000,0.768831,0.768831,0.000000,0.835409,0.768831,0.768831,0.988143
0.358596,0.358596,0.358596,0.509326,0.358596,0.358596,0.358596,0.377015,0.470503,0.358596,0.702933,0.358596,0.358596,0.358596,0.358596,0.358596,0.015965,0.358596,0.358596,0.843263,0.560269,0.887915,0.358596,0.358596,0.358596,0.358596,0.358596,0.358596,0.876049,0.358596,0.358596,0.358596,0.358596,0.358596,0.358596,0.975401,0.358596,0.742813,0.358596,0.358596,0.358596,0.358596,0.498296,0.541242,0.358596,0.830583,0.821953,0.358596,0.358596,0.358596,0.651751,0.358596,0.358596,0.877625,0.358596,0.807524,0.919901,0.358596,0.358596,0.358596,0.358596,0.358596,0.788660,0.358596,0.944004,0.358596,0.358596,0.475378,0.751155,0.446715,0.671374,0.358596,0.358596,0.358596,0.929473,0.358596,0.533432,0.358596,0.358596,0.358596,0.890036,0.875524,0.257678,0.358596,0.358596,0.358596,0.358596,0.358596,0.951286,0.803128,0.358596,0.358596,0.483331,0.873827,0.358596,0.358596,0.944167
